,npi,nppes_provider_city,nppes_provider_zip,nppes_provider_state,avg_medicare_pay_ratio,payed_to_requested_ratio,Cluster
319,1013389683.0,ABERDEEN,210012247,MD,0.723855333691765,0.6899517779424759,1
322,1619067659.0,ROCKVILLE,208503218,MD,0.7214871004865815,0.6924278762668828,1
323,1275559304.0,GREENBELT,20770,MD,0.6893238597239826,0.7244533224544086,1
325,1740207034.0,COLUMBIA,210454736,MD,0.6999195337726869,0.7142217066453697,1
326,1508816133.0,DAMASCUS,208722002,MD,0.6647182827775231,0.7470941068843342,1
327,1538200399.0,OLNEY,208323502,MD,0.6376169100927235,0.7703536044984847,1
329,1730287954.0,BALTIMORE,212046819,MD,0.7209833063995922,0.6929524311907072,1
330,1124098090.0,ROCKVILLE,208503217,MD,0.6839480898895635,0.7295306781324672,1
339,1023032232.0,BALTIMORE,212011544,MD,0.7135714202887921,0.7005824920357602,1
346,1548239643.0,CAMBRIDGE,216133796,MD,0.6156990987661962,0.7879813575069488,1
348,1801203005.0,BALTIMORE,212075902,MD,0.5621609437008903,0.8270278552608277,1
355,1770870222.0,MOLINE,612656812,IL,0.6766519882929255,0.7363029856921881,1
365,1932158359.0,CHICAGO,606251056,IL,0.7030684500581547,0.7111221797503043,1
374,1285762393.0,ROSSVILLE,609631151,IL,0.6639174752839504,0.7478058478058225,1
375,1356300719.0,CHICAGO,606123841,IL,0.7200874964732058,0.6938832736296149,1
380,1023125952.0,LA GRANGE,605252600,IL,0.6723649364894237,0.7402198269295233,1
417,1184038606.0,DOWNERS GROVE,605155430,IL,0.5914943844980348,0.8063091175890861,1
422,1568432094.0,WHEELING,600903187,IL,0.6445868610752911,0.7645310840829843,1
424,1699114116.0,CHICAGO,606054827,IL,0.5651109038616869,0.8250149491594848,1
433,1639370901.0,GREENVILLE,622461161,IL,0.5509165095577166,0.8345603630036248,1
438,1952799405.0,CHICAGO,606101746,IL,0.699928582359657,0.7142128391425071,1
439,1598791527.0,WASHINGTON,615712181,IL,0.7082422516492893,0.7059694844529363,1
440,1619383908.0,BUFFALO GROVE,600891705,IL,0.6823301939082111,0.731044120748661,1
442,1669500104.0,GLENVIEW,600267777,IL,0.7206960756296775,0.6932511569207672,1
444,1679569347.0,JOLIET,604355135,IL,0.6774632269044407,0.7355566437686647,1
445,1023175338.0,CANTON,615201272,IL,0.7112977641048718,0.7028908099978334,1
447,1437165933.0,SPRINGFIELD,627046516,IL,0.7005056216184176,0.7136468833260566,1
451,1679892707.0,MOLINE,612656812,IL,0.7056005890740158,0.7086097718056124,1
459,1497073571.0,HUNTLEY,601429325,IL,0.7036445187405369,0.7105521734865063,1
469,1801878988.0,BROOKFIELD,605132100,IL,0.4716145151242473,0.8818048248473815,1
474,1487653549.0,HOFFMAN ESTATES,601695029,IL,0.6976989096449878,0.7163911162767134,1
475,1336154517.0,POSEN,604691438,IL,0.7002671191517507,0.7138809157239796,1
477,1033131842.0,LAKE ZURICH,600472356,IL,0.6999168923848932,0.71422429513023,1
478,1740546282.0,CHICAGO,606611356,IL,0.6933514614484563,0.720599577371018,1
487,1265675813.0,ARLINGTON HEIGHTS,600041564,IL,0.5981704741172198,0.8013688812865024,1
490,1033354576.0,MORTON GROVE,600532127,IL,0.6877268753641919,0.7259695206424339,1
506,1700882347.0,ROCKFORD,611082509,IL,0.6548318910499346,0.7557745659017422,1
510,1033169693.0,WESTCHESTER,601545201,IL,0.686970771385337,0.7266850481895406,1
524,1154429330.0,SPRINGFIELD,627045352,IL,0.6908540178366785,0.7229942780125705,1
531,1730491655.0,COAL CITY,604161087,IL,0.6286879326232071,0.7776576903586551,1
533,1588761811.0,SPRINGFIELD,62702,IL,0.656341527627294,0.7544639150495338,1
538,1801802277.0,CHICAGO,606177334,IL,0.7034110683400335,0.710783278458865,1
542,1255499463.0,ULLIN,629922226,IL,0.7120640740339572,0.7021144881500191,1
549,1568569614.0,CHICAGO,606301227,IL,0.6607048854191886,0.750645758252997,1
551,1467684332.0,LINCOLNWOOD,607121001,IL,0.6713897531775195,0.7411044456270854,1
556,1497898589.0,CHICAGO,606294605,IL,0.7043923213481074,0.7098108604591963,1
558,1861673576.0,NORTHBROOK,600622319,IL,0.6799024726794632,0.733302548505289,1
574,1871569640.0,CHICAGO,606115975,IL,0.6819368529156039,0.7314110531264634,1
575,1104845908.0,RIVER FOREST,603051817,IL,0.6385090439739461,0.7696143194896243,1
576,1376829762.0,MOKENA,60448,IL,0.6947823312391386,0.7192200721600501,1
587,1477657310.0,OAK PARK,603024111,IL,0.6999197996356423,0.7142214461061795,1
597,1548233927.0,QUINCY,623014038,IL,0.699928582359657,0.7142128391425071,1
598,1982708491.0,STAUNTON,620881313,IL,0.6792873467600072,0.7338724007153761,1
612,1619963717.0,BOURBONNAIS,609142106,IL,0.5636760022945463,0.8259959833057535,1
620,1023199320.0,CHICAGO,606022103,IL,0.6569801656043545,0.7539078604196107,1
624,1366602252.0,SOUTH ELGIN,601771800,IL,0.6768413211390271,0.7361289465839369,1
628,1215959929.0,STREAMWOOD,601072332,IL,0.7061231993415512,0.7080889967734648,1
639,1447283445.0,HARVEY,60426,IL,0.6278906494520922,0.7783015690146269,1
658,1316010937.0,WASHINGTON,615712170,IL,0.7056312658464231,0.7085792239827348,1
663,1700180536.0,CHICAGO,606152871,IL,0.6944783020421439,0.7195136468425466,1
664,1598921025.0,EUREKA,615301707,IL,0.699928582359657,0.7142128391425071,1
671,1851469456.0,ORLAND PARK,604677221,IL,0.7062028317585848,0.7080095765003155,1
682,1952311565.0,LISLE,605321157,IL,0.6038530929937915,0.7970956291950367,1
692,1013017797.0,SPRINGFIELD,627042100,IL,0.68073272826864,0.732531878257823,1
697,1336167840.0,NAPERVILLE,605647572,IL,0.699927682217432,0.7142137212807758,1
705,1174626824.0,CINCINNATI,452393922,OH,0.7042803300299038,0.7099219793279893,1
711,1992194922.0,CLEVELAND,441032864,OH,0.7172599969624883,0.6968056377192793,1
715,1124048558.0,DENNISON,446211215,OH,0.6292913652528096,0.7771694651864902,1
716,1427040633.0,ADA,458101240,OH,0.5855314428863183,0.8106496958560251,1
718,1376565085.0,WEST CHESTER,450692794,OH,0.6999701808807266,0.7141720702168369,1
722,1558682799.0,COLUMBUS,43219,OH,0.6897843802041864,0.7240148540094509,1
724,1720013394.0,SPRINGFIELD,455036109,OH,0.5571455973455619,0.8304148260709566,1
735,1144661745.0,COLUMBUS,432317689,OH,0.5207882693291397,0.853685878136191,1
736,1386613636.0,BARBERTON,44203,OH,0.7173478959403039,0.6967151470938601,1
739,1336208313.0,UTICA,430800507,OH,0.6977952067248355,0.7162973191851578,1
750,1598799215.0,HILLSBORO,451339507,OH,0.706273825047709,0.7079387572752873,1
766,1558803049.0,RAVENNA,442663929,OH,0.6989516886780561,0.7151688869729259,1
767,1699876110.0,SOLON,441392662,OH,0.7211547531557709,0.6927740049979062,1
771,1356599245.0,AKRON,443191218,OH,0.7040073794672151,0.7101926567176716,1
782,1447336524.0,POLAND,445141914,OH,0.506087888234165,0.8624819124959567,1
786,1902224736.0,WESTERVILLE,430814260,OH,0.6487932341430335,0.7609647425014006,1
794,1508843574.0,STOW,442243619,OH,0.5319802418602556,0.8467567668878141,1
796,1922155084.0,OXFORD,450562211,OH,0.6703020559046372,0.7420883733424318,1
798,1992707988.0,BEACHWOOD,44122,OH,0.6567315242231526,0.7541244625998647,1
818,1295721611.0,ZANESVILLE,43701,OH,0.7169764585109069,0.6970973805295483,1
821,1740261387.0,WADSWORTH,442819504,OH,0.7001817630026841,0.7139646341090384,1
824,1457385155.0,MASON,450402337,OH,0.7195925917405832,0.6943965019440049,1
825,1417040759.0,UNIVERSITY HTS,441184619,OH,0.610386052324282,0.792104075944556,1
849,1871508788.0,AVON LAKE,440122045,OH,0.7049113588302616,0.7092954082694136,1
850,1528038395.0,AKRON,44312,OH,0.6389977503067502,0.7692086031129086,1
851,1821199092.0,AKRON,443081529,OH,0.724197946386372,0.6895921508034742,1
858,1699879361.0,AKRON,443052069,OH,0.6999404529560674,0.7142012057646328,1
863,1245637156.0,COLUMBUS,432155331,OH,0.6977565550078942,0.7163349704876313,1
887,1962586040.0,FOSTORIA,448302432,OH,0.5979601513530051,0.8015258307714677,1
889,1316952336.0,WILLOWICK,440953140,OH,0.7037055549522937,0.7104917254474427,1
890,1316004096.0,CINCINNATI,45219,OH,0.705227361529618,0.7089812187568677,1
892,1477895035.0,MEDINA,442563335,OH,0.6799193235844436,0.7332869243457656,1
893,1215996533.0,CELINA,45822,OH,0.6084081160908332,0.7936243218770472,1
894,1801898606.0,WARREN,444844711,OH,0.710232720040536,0.7039669618553287,1
895,1851315444.0,CANTON,447183690,OH,0.718820248806056,0.6951959794952787,1
904,1538200498.0,SANDUSKY,448704827,OH,0.6875664441848393,0.7261214669950316,1
908,1962417980.0,DAYTON,454062730,OH,0.6998910206978606,0.7142496476348497,1
909,1033189527.0,PAINESVILLE,44077,OH,0.7032377380695146,0.7109547691343472,1
912,1265473995.0,CINCINNATI,452424469,OH,0.713247491628902,0.7009122738867393,1
913,1255528519.0,REYNOLDSBURG,430682113,OH,0.6778514899401897,0.7351988558110417,1
916,1528022282.0,CLEVELAND,441950001,OH,0.699928582359657,0.7142128391425071,1
919,1033187075.0,HUBBARD,444252198,OH,0.6981044715278801,0.715995912581056,1
920,1174591705.0,DEFIANCE,435124611,OH,0.6422527466377396,0.7664929284972428,1
926,1417962440.0,WESTLAKE,441454048,OH,0.7015338601989376,0.7126361224316219,1
927,1043203078.0,WESTLAKE,441452370,OH,0.6695315890031595,0.7427835831027125,1
932,1245398353.0,MENTOR,440605344,OH,0.6851203025478211,0.7284299355715567,1
933,1275642530.0,CINCINNATI,452556140,OH,0.6862424366862391,0.7273728879267725,1
935,1003941279.0,MADISON,440572656,OH,0.703983493511592,0.7102163338470993,1
939,1669646568.0,TROY,453732307,OH,0.6392755157968633,0.7689777726974002,1
945,1780699793.0,AKRON,443031017,OH,0.7005985722013414,0.7135556324698459,1
951,1124474275.0,CINCINNATI,452193901,OH,0.7187868392459158,0.6952305227238413,1
953,1659773661.0,LODI,44254,OH,0.6660641707024361,0.7458944432736284,1
954,1790888402.0,UPPER ARLINGTON,432202501,OH,0.6999748540416387,0.7141674899555331,1
959,1427151125.0,HAMILTON,450131210,OH,0.7032437181343338,0.7109488539301527,1
960,1770019598.0,BEAVERCREEK,454313841,OH,0.6828069577775203,0.730598835484021,1
962,1649270091.0,YOUNGSTOWN,445072019,OH,0.6835680817073295,0.7298867567444705,1
979,1194727107.0,LYNDHURST,441242688,OH,0.6280987729313197,0.7781336205576588,1
980,1609217348.0,LORAIN,440532752,OH,0.7120127674582156,0.7021665179830873,1
984,1417051186.0,WADSWORTH,442811847,OH,0.6999655716010622,0.7141765878080844,1
985,1760497762.0,BLUE ASH,452426140,OH,0.7044374288378733,0.7097660944651316,1
1002,1770543159.0,MENTOR,440604806,OH,0.7198881599828374,0.694090078531976,1
1012,1548203623.0,CINCINNATI,452271545,OH,0.6416921282450048,0.7669623279851472,1
1013,1053326975.0,BRUNSWICK,442123689,OH,0.7199392381877069,0.6940370979405238,1
1014,1326055328.0,CLEVELAND,441094204,OH,0.7027860838519796,0.7114012372381695,1
1016,1437295508.0,TOLEDO,436233139,OH,0.6513401683499077,0.7587858624763074,1
1024,1205843224.0,EAST LIVERPOOL,439203277,OH,0.7056105786818286,0.7085998244794413,1
1027,1649292442.0,FAIRFIELD,45014,OH,0.7089395647856603,0.7052692347476378,1
1030,1750534509.0,BOARDMAN,445125087,OH,0.7233896410679085,0.6904400243291537,1
1034,1104112176.0,CINCINNATI,452202475,OH,0.7219648366285413,0.6919297469193846,1
1036,1497727242.0,AKRON,44312,OH,0.5658267663490042,0.8245241479077671,1
1041,1801956487.0,VAN WERT,458912464,OH,0.7173562996799238,0.69670649437875,1
1042,1093776205.0,CELINA,45822,OH,0.5881618681657376,0.808743232945902,1
1048,1891247441.0,ONTARIO,449063802,OH,0.7211419254408327,0.6927873579760881,1
1053,1386935708.0,YORK,174042244,PA,0.7049393114618443,0.709267627314049,1
1054,1437249554.0,WHITE HAVEN,186611513,PA,0.7216823241705786,0.6922244021845457,1
1055,1851371694.0,CARLISLE,170134457,PA,0.5909135053704461,0.8067349187749417,1
1060,1699875179.0,PHILADELPHIA,191352314,PA,0.592761359644443,0.805378153734301,1
1062,1467889824.0,NORTH WALES,194543908,PA,0.7095569223483114,0.7046481206585259,1
1070,1689687204.0,COATESVILLE,193201539,PA,0.7243916923959212,0.6893886247884955,1
1077,1801818539.0,ABINGTON,190011923,PA,0.6999189971106882,0.7142222325604046,1
1085,1225404478.0,WEST CHESTER,193804278,PA,0.7208164475617964,0.6931259978707996,1
1101,1154522084.0,ARMAGH,159209025,PA,0.5912318098626758,0.806501672041977,1
1104,1841296134.0,ERIE,165071537,PA,0.6587565101453976,0.7523562057569917,1
1108,1326053257.0,BADEN,150051207,PA,0.7027018250080168,0.7114844658391374,1
1110,1295755866.0,CARLISLE,170133160,PA,0.7073870561648281,0.7068263950719854,1
1113,1922106665.0,DREXEL HILL,190264821,PA,0.7027796870616826,0.7114075565057512,1
1121,1780983148.0,BETHEL PARK,151021827,PA,0.7004090570970303,0.7137416568594332,1
1127,1073612974.0,CORAOPOLIS,151082717,PA,0.5552855396932825,0.8316597678182709,1
1137,1558620575.0,PHILADELPHIA,19118,PA,0.7205729356531756,0.6933791490982147,1
1139,1174554141.0,ERIE,165063047,PA,0.7248045424864216,0.6889545523407541,1
1145,1477923878.0,PHILADELPHIA,191153710,PA,0.680049052456365,0.7331666156155776,1
1155,1447623723.0,PITTSBURGH,152124756,PA,0.6925545305771077,0.7213655260525846,1
1157,1366531006.0,STEELTON,171132521,PA,0.7049955022866664,0.7092117749696285,1
1162,1114905403.0,LANSDALE,194464318,PA,0.5920392712166695,0.8059091148121077,1
1169,1770585655.0,ERIE,165071438,PA,0.7094024732182118,0.704803611647872,1
1170,1295866697.0,PHILADELPHIA,191076130,PA,0.7242131686340606,0.6895761643045776,1
1175,1265402903.0,CRANBERRY TOWNSHIP,160666406,PA,0.6813454049363191,0.731962047630998,1
1188,1710964366.0,EXTON,193412735,PA,0.670942108911817,0.741509734588133,1
1189,1558464396.0,PITTSBURGH,15222,PA,0.699915539382457,0.7142256210266923,1
1190,1700040185.0,CARLISLE,17013,PA,0.6839665978554124,0.7295133261415399,1
1202,1528002573.0,DU BOIS,158012376,PA,0.6134805680939658,0.7897098154202624,1
1213,1265414445.0,LANCASTER,17601,PA,0.6403292073030741,0.7681005834359302,1
1218,1134190812.0,CHRISTIANA,175099504,PA,0.529127736631695,0.8485421841764966,1
1221,1225304280.0,LANCASTER,176014278,PA,0.6646165687832295,0.7471845933226987,1
1227,1922010545.0,GLENMOORE,193439533,PA,0.718187017717704,0.6958501329896765,1
1230,1356363071.0,PITTSBURGH,152376008,PA,0.6999181775991886,0.7142230356591914,1
1236,1588760722.0,SHARPSVILLE,161501122,PA,0.6607332253362779,0.7506208130186104,1
1237,1679587158.0,BUTLER,160011512,PA,0.6720734981693326,0.7404844448456943,1
1242,1265532923.0,PHILADELPHIA,191071511,PA,0.6700394126819997,0.7423255252601523,1
1244,1629058490.0,BETHLEHEM,180177307,PA,0.6643411385775676,0.7474294960686667,1
1249,1023090529.0,WATERFORD,164419750,PA,0.6646613908712466,0.7471447219147705,1
1252,1457402018.0,PHILADELPHIA,191471507,PA,0.7189041002374729,0.6951092681454833,1
1253,1154445443.0,MONTGOMERYVILLE,189369710,PA,0.705135166417108,0.7090729137979517,1
1255,1326356668.0,PITTSBURGH,152124756,PA,0.7154393667629507,0.6986748259997839,1
1256,1063488781.0,DU BOIS,158012376,PA,0.6778086000170179,0.7352383978975595,1
1260,1831273796.0,BOYERTOWN,195121011,PA,0.6553683370304406,0.755309435144269,1
1263,1639141492.0,HAZLETON,182021308,PA,0.7087579735663379,0.7054517240081979,1
1269,1609069814.0,ERIE,165064125,PA,0.7121262036810795,0.7020514724938434,1
1271,1386613925.0,EAST BERLIN,173169730,PA,0.7006598259218847,0.7134954858575592,1
1272,1578542999.0,SCRANTON,185101038,PA,0.6093901625632864,0.7928705000005306,1
1277,1851383830.0,CHAMBERSBURG,172014213,PA,0.6959535494531998,0.7180868032511757,1
1289,1841255387.0,ERIE,16506,PA,0.6649752741987721,0.746865372543317,1
1291,1295730182.0,SCRANTON,18510,PA,0.7070350114949728,0.707178543594405,1
1292,1821073099.0,MCKEESPORT,151312538,PA,0.5449769250688877,0.8384510427821411,1
1294,1336136829.0,LATROBE,156502685,PA,0.6152264239222408,0.7883504596991437,1
1302,1548293871.0,DURYEA,18642,PA,0.6999306348851763,0.7142108276617165,1
1311,1770578387.0,MECHANICSBURG,170554525,PA,0.654132490001674,0.7563799875222835,1
1317,1174549414.0,ALTOONA,166026527,PA,0.6336308895715361,0.7736355057653338,1
1326,1497774186.0,LITITZ,175437941,PA,0.7086692133528039,0.7055408889964622,1
1330,1336154251.0,BUTLER,160011542,PA,0.7028631016252789,0.7113251439206214,1
1331,1790892909.0,EAST STROUDSBURG,18301,PA,0.6522674323327001,0.7579889159599278,1
1335,1821062555.0,HAZLETON,182016835,PA,0.6545307736710997,0.7560353604941449,1
1341,1790897536.0,SCRANTON,18503,PA,0.5680636074464255,0.8229846522839618,1
1343,1235228982.0,LEVITTOWN,190572410,PA,0.716880468576487,0.6971960942041746,1
1357,1013987643.0,ERIE,165092601,PA,0.7051188981343679,0.7090890913656582,1
1365,1710198650.0,ZELIENOPLE,160631150,PA,0.6999178807926191,0.7142233265210323,1
1370,1417067141.0,MCMURRAY,15317,PA,0.6582227217119031,0.75282325191387,1
1371,1417089285.0,PITTSBURGH,152382344,PA,0.7150290182334045,0.6990947740358053,1
1377,1104837343.0,PITTSBURGH,15220,PA,0.7030705473953703,0.7111201061601158,1
1378,1134576622.0,PHILADELPHIA,191074802,PA,0.6999203063974434,0.7142209494914784,1
1398,1710978465.0,LATROBE,15650,PA,0.5586015972858249,0.8294361069484045,1
1403,1659683514.0,COLORADO SPRINGS,809033630,CO,0.667324987932594,0.7447666483407828,1
1405,1710992144.0,ARVADA,800033945,CO,0.6999178807926191,0.7142233265210323,1
1416,1891992947.0,GRAND JUNCTION,81505,CO,0.5804348471831532,0.8143066917172359,1
1417,1750400933.0,PUEBLO,810032728,CO,0.6748489990894593,0.737955844497457,1
1424,1962596353.0,GREELEY,806315188,CO,0.6550315162807833,0.7556015568266768,1
1427,1346300571.0,STERLING,807513034,CO,0.7188405395067806,0.6951749986597624,1
1433,1245295013.0,PUEBLO,810032700,CO,0.6181905894845976,0.7860282406330487,1
1435,1639181480.0,GRAND JUNCTION,815051109,CO,0.6528677374476362,0.7574719251563086,1
1439,1295924629.0,CASTLE ROCK,801047933,CO,0.5619875916566576,0.8271456623980749,1
1451,1851584767.0,COLORADO SPRINGS,809091120,CO,0.6699658172365736,0.7423919475146064,1
1453,1689753865.0,CANON CITY,812123336,CO,0.6896538616740217,0.7241391793558122,1
1454,1508931403.0,LITTLETON,801228008,CO,0.5840862291153367,0.8116916144434574,1
1456,1952501710.0,CRAIG,816253440,CO,0.6999201491478838,0.7142211035924408,1
1471,1215085907.0,GREENWOOD VILLAGE,801112528,CO,0.7187990041579558,0.6952179454110279,1
1478,1174546956.0,WESTMINSTER,800314376,CO,0.6908512145961148,0.7229969566264253,1
1479,1235290594.0,GRAND JUNCTION,815058664,CO,0.623614777367395,0.7817318014824615,1
1489,1023018611.0,LOUISVILLE,80027,CO,0.7171445752597759,0.6969244278797203,1
1492,1508812025.0,AURORA,800144543,CO,0.6113948593448333,0.7913256762968781,1
1495,1851307227.0,COLORADO SPRINGS,809187701,CO,0.6999268334976579,0.7142145530230686,1
1506,1629239405.0,COLORADO SPRINGS,809183951,CO,0.701080018511537,0.7130826092703867,1
1507,1093180325.0,DENVER,802033959,CO,0.7246890877259252,0.689075994452692,1
1527,1881608768.0,BOULDER,803031113,CO,0.6547567111678253,0.7558396980714186,1
1532,1063418408.0,COLORADO SPRINGS,809033776,CO,0.5543095745505584,0.8323105763845483,1
1533,1568580421.0,WESTMINSTER,802607452,CO,0.6111818669427592,0.7914901929401043,1
1547,1841365947.0,FORT COLLINS,805212915,CO,0.7054018516472313,0.708807609787492,1
1557,1275903429.0,WHEAT RIDGE,800336168,CO,0.688151727685368,0.7255668126944913,1
1558,1477761906.0,DENVER,802203902,CO,0.7004127869019248,0.7137379967076706,1
1564,1376674614.0,MONTROSE,814013914,CO,0.6180722400624009,0.7861213049296181,1
1569,1588791479.0,COLORADO SPRINGS,809207154,CO,0.5989124634927822,0.8008144985407089,1
1573,1104800713.0,CENTENNIAL,801223217,CO,0.6758104401346077,0.7370754703590859,1
1582,1154344976.0,BOULDER,803043404,CO,0.35760560416535264,0.9338727064592547,1
1586,1932219284.0,WESTMINSTER,800305820,CO,0.6971292738520303,0.7169454480910951,1
1588,1205930815.0,AURORA,80045,CO,0.6856429544709104,0.7279380049045393,1
1594,1962420513.0,CORTEZ,813213744,CO,0.5437665967064046,0.8392364912861774,1
1596,1679643548.0,LOVELAND,805376780,CO,0.7051402076841911,0.7090679004912688,1
1601,1942331582.0,DENVER,802055437,CO,0.6779598733220145,0.7350989118242512,1
1605,1417983602.0,CASTLE PINES,80108,CO,0.7052132962939521,0.7089952092434888,1
1609,1083862064.0,CENTENNIAL,801126115,CO,0.7008300912371715,0.7133282436694189,1
1615,1497031124.0,COLORADO SPRINGS,809063595,CO,0.6857018468439883,0.7278825298320766,1
1616,1770841074.0,COMMERCE CITY,80022,CO,0.7050800349826195,0.7091277348044625,1
1631,1033292982.0,WINDSOR,805505131,CO,0.6734016527225591,0.7392768183235058,1
1632,1649434614.0,PUEBLO,810043563,CO,0.7042124011263866,0.7099893619624233,1
1633,1982723961.0,LYONS,805400108,CO,0.5708312958769547,0.8210673733911467,1
1638,1275788069.0,FORT COLLINS,805265567,CO,0.6874136433575636,0.7262661240384825,1
1651,1235179300.0,VAIL,816575242,CO,0.6954460455162014,0.7185783170788536,1
1660,1508232323.0,DENVER,802181130,CO,0.6697780000534214,0.7425613985687911,1
1662,1104927318.0,LITTLETON,801202368,CO,0.6223182595868109,0.7827643219927967,1
1663,1477703049.0,FORT COLLINS,805261849,CO,0.7159180261549574,0.6981843451599226,1
1678,1750425831.0,FORT COLLINS,805242486,CO,0.6932286911316605,0.7207176852220879,1
1693,1013907773.0,CONIFER,804337747,CO,0.6958876251477143,0.7181506897345948,1
1695,1023053790.0,CONIFER,80433,CO,0.705981820830771,0.7082299546450073,1
1704,1962404061.0,COLORADO SPRINGS,809183684,CO,0.6124498841072263,0.7905094176902924,1
